attained,min_reduction,median_reduction,max_reduction,span20,span30,A_TS,tier,rejection_reason,window_width_C,lower_bracketed,upper_bracketed,complete,candidate_id,exact_reconfirmed,rho_high_final,rho_two_final,fingerprint
True,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,500,False,False,False,289721,False,0.9848713995594254,0.9840611016399298,e23d56a387fe4b1e
False,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,0.0,True,False,False,825785,False,0.9704411299622475,0.9510279268309414,9257ba0f6b04f2cc
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,513851,False,0.9922808764284639,0.9239897289620008,6d436eb3ec439de4
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,542733,False,0.9452313851111623,0.900814248935699,ab7f571ee0a0ea24
False,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,0.0,True,False,False,969232,False,0.9927209174520573,0.9793039334703527,42395f7be245bb48
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,425402,False,0.9121559287981522,0.9091781566409733,38fbb97355003297
True,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,500,False,False,False,993091,False,0.9847634140297054,0.9847634140297054,7c5169cd53758d1c
False,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,0.0,True,False,False,22120,False,0.9796541063755788,0.979638660841327,4f732474ea4185ab
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,969627,False,0.9548953901071956,0.8841360734896377,eb8346a2371464ca
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,914825,False,0.8775485604948398,0.8775485604948398,2087aa535443f48d
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,289136,False,0.9476645196182222,0.9467770836043085,741c306fe09daebc
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,716997,False,0.951784068690514,0.9137576657666959,0d4f180ab5ca9ea7
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,989810,False,0.9144097715200505,0.9127600866342567,c7b5daf92fad1d99
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,880993,False,0.855511162031666,0.855511162031666,3555abd55b01de2f
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,234583,False,0.7711152440766681,0.7711152440766681,dfd2743923eebe23
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,499195,False,0.8764742483136332,0.8764742483136332,326c478bb4b62339
False,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,0.0,True,False,False,229049,False,0.9930492680594641,0.9772095228392076,469d037005410bcf
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,632286,False,0.7877707817844277,0.7877707817844277,510464b969d34c9a
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,284760,False,0.7798072422165594,0.7798072422165594,f1eba4aadd768ec5
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,230737,False,0.8867016713810003,0.8803760447687788,6079613ffb453d69
True,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,500,False,False,False,466727,False,0.9842168377558995,0.9938886108409003,c5190e750099313f
True,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,500,False,False,False,838033,False,0.9825835060908631,0.9875716464411813,1c8287355f5ead2f
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,179584,False,0.8984963482899839,0.898149043556863,46065a9108997459
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,706542,False,0.8074809721473228,0.8074809721473228,49e32efcbcf8a51e
True,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,500,False,False,False,512755,False,0.990526207835026,0.990526207835026,05b9b7fb96d38a01
True,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,100,True,False,False,952447,False,0.991896838964492,0.9860350854072342,efe944bb403c1f98
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,204027,False,0.9690876174698537,0.9385121009467792,2059bd48ff3d7719
False,-0.08792038217999654,-0.047842207218884436,-0.019570744287707775,0.0,0.0,0.0,unscored,reduction_below_threshold,0.0,True,True,False,723427,False,0.9931635766905145,0.9785287665307181,e4495bd90118aa24
False,-2.999055315200394e-08,0.0,6.322786649803902e-08,0.0,0.0,6.322786849595322e-12,unscored,,0.0,True,False,False,607798,False,0.9936014449390509,0.9569538566002546,2a1e4c86460c948c
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,576426,False,0.9068644131343988,0.8948105103051162,39e46228db68dfc8
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,516668,False,0.8216227692912782,0.8216227692912782,2e96bb5aef6bc15a
False,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,0.0,True,False,False,553796,False,0.9937258425613077,0.9744713448823865,458a8a3a95d61418
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,578950,False,0.8454537095617659,0.8454537095617659,f1223764c8389918
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,270640,False,0.9929047942167977,0.892613544236091,fe3e0974f8e4f456
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,925542,False,0.8606485449184261,0.8606485449184261,67876ff5cefa7803
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,925424,False,0.9863742239932514,0.9351694089049342,1acc28d636e4b690
False,0.00032293374276981535,0.0003248020898423687,0.00032668413977876565,0.0,0.0,1.0070576447553632e-06,unscored,,0.0,True,False,False,271981,False,0.9866286744899546,0.9531188778883039,5355f559779a2ab5
True,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,500,False,False,False,813366,False,0.9916248708459688,0.9825611550961361,163c4d62857c2393
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,405672,False,0.8698810277695395,0.8698810277695395,debe2c8a434e4393
True,-1.5006577758214235e-08,0.0,5.25842147602873e-10,0.0,0.0,5.2584225848686247e-14,unscored,,100,True,False,False,167690,False,0.9946006430231098,0.9803901169555505,52b17f7ea1b047e1
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,513902,False,0.7781668867098919,0.7781668867098919,d72087b3e79e17c4
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,143388,False,0.83666229523419,0.83666229523419,36933cd6c0ad6476
False,0.0,0.0,2.9009921740374978e-06,0.0,0.0,2.8803039953638137e-08,unscored,,0.0,True,False,False,163331,False,0.9905498282108165,0.9732387615235306,54b1a48856197313
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,723140,False,0.8826568872085645,0.8826534321756202,0ad344082ea987f2
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,570378,False,0.9433476774727321,0.939155819090964,3833b9659615cd9d
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,334808,False,0.9916969827319841,0.9091260246332874,7e9ae82193b46fc5
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,349985,False,0.8597947667942969,0.8597947667942969,52cd697f3348fbc4
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,761272,False,0.9189057061692036,0.8836702764758109,4e089dbe968b41d2
True,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,200,True,False,False,189793,False,0.9934287277408422,0.9943670492402021,d5b86ba5d3d45c4d
True,0.0,0.0,0.0003530189687087626,0.0,0.0,8.117601325380545e-07,unscored,,100,True,False,False,42249,False,0.9940126033989597,0.994150427764757,d80eaa7dd685bc6d
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,695410,False,0.7582017691113958,0.7582017691113958,070c555989cbfc8e
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,791158,False,0.932963697505226,0.928617218181756,ebd24a5af9438349
True,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,500,False,False,False,191194,False,0.9946791409071477,0.9819287272874742,b28a8c14d8c808b1
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,707320,False,0.9548318758764823,0.9480742160967383,fa7bd1b9834bff7e
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,106324,False,0.9665975454990259,0.8953307840805129,26dddf173df7516d
True,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,500,False,False,False,134100,False,0.9861496929695396,0.9851724513705304,bae3d33f9322f65a
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,335089,False,0.9750229011283907,0.9270983870601178,4127264d3c8201bd
False,0.0,0.0,0.0013408428002232853,0.0,0.0,5.906782572818614e-07,unscored,,0.0,True,False,False,6266,False,0.9644829239937742,0.9605673413320117,455e996206170099
False,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,0.0,True,False,False,914448,False,0.994666566204381,0.9757864100270858,77d7216238ca54c5
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,31617,False,0.9597004345932876,0.9491766477003526,bf4c1caa9f69b3a1
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,340632,False,0.8336325766720021,0.8336325766720021,c25db97e715d7c48
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,440535,False,0.7318590859142773,0.7318590859142773,ca53668de234a0f2
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,901885,False,0.9467881564738346,0.9094503626772736,befe15c7f021be5c
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,811988,False,0.994218040945273,0.9011715029903808,edb3f90f885f1b37
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,174707,False,0.9617694378325125,0.919268610634774,772e3fac482206b0
True,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,500,False,False,False,506847,False,0.9818642902833277,0.9949851398578242,0d2fa06c2ff000af
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,736053,False,0.9254396496947077,0.9253953649938866,71fa0ef014ce5579
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,843544,False,0.8149269113874722,0.8149269113874722,17e26e148c167339
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,736549,False,0.9293542917711162,0.9283110954825381,0366799fdedbdd14
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,498122,False,0.7159709073926055,0.7159709073926055,81ed86a45b291786
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,922658,False,0.9274850353467281,0.924614229174675,02ba2ee11b4748a4
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,490212,False,0.9159693134265985,0.9157180350544762,8f47415ff08f5f51
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,661911,False,0.9057346244494464,0.905701882566714,eca5d0ff1a929f6e
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,400657,False,0.9325844183420776,0.9303443260985345,f89a17408ebfa808
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,576497,False,0.9647395426241314,0.9201817410715376,45dbc9a02d822364
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,693774,False,0.9382399066390167,0.931728423473804,63a4fcdabbf534f2
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,570172,False,0.9488542117366178,0.9164792077518741,5b7c19aab98d6297
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,492259,False,0.9149410397507836,0.9144726243957035,554b06b51e0fb464
True,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,500,False,False,False,330370,False,0.9894973565380426,0.9946257333983531,2541315293445aa6
True,0.0,0.0,0.0013441483774763174,0.0,0.0,9.616146007071187e-06,unscored,,100,True,False,False,34704,False,0.9929395577800733,0.9932545319810457,c0ab144f8131d211
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,200313,False,0.9636303224107944,0.9404834678248185,d9e00b73a36c9be2
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,794887,False,0.9915195033170315,0.8838623443948685,6b048da8dc31bb5c
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,671310,False,0.9915374473308662,0.9400170258828361,a069d7326fcf7948
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,687570,False,0.9138237938056745,0.8848131708874762,1c022ec2561cbba1
True,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,500,False,False,False,44353,False,0.9886182462709109,0.9926654214795407,47e442168f4056fb
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,129635,False,0.7949363357418884,0.7949363357418884,6dce97c9e5628558
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,318495,False,0.9587017672584016,0.9348603775825527,b5c3c5b52faf30eb
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,317922,False,0.9186584613184727,0.9126455897859861,4504e42476458ab7
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,547537,False,0.9895842099880157,0.8970484594762241,57b844550e1bda8b
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,891125,False,0.8886284268643272,0.8814382124216339,d25fdcc70981c679
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,597744,False,0.8355192878486519,0.8355192878486519,9616792a3b2d11d3
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,231792,False,0.8489648401989001,0.8489648401989001,69b36fcb8ef7e15e
True,0.0,0.0,9.254799482327769e-09,0.0,0.0,5.4925806535793e-11,unscored,,200,True,False,False,617273,False,0.9931824579591265,0.9931824579591265,614998bb2f7a122d
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,859003,False,0.797006776713871,0.797006776713871,ac05c29552865d22
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,837379,False,0.8264255783643103,0.8264255783643103,de4a8988b519a258
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,982450,False,0.7817875373349259,0.7817875373349259,50bed641d6b44d19
True,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,500,False,False,False,171655,False,0.9913229309259225,0.9924864065226527,f55b7935d1e51d41
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,886176,False,0.7499342340835327,0.7499342340835327,54885847f2d786fe
False,0.0,0.0,2.2093438190040615e-13,0.0,0.0,1.104671909501787e-17,unscored,,0.0,True,False,False,681354,False,0.9526720077426644,0.9511193526406183,f9bd377d38d71220
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,333886,False,0.8687096633751153,0.8687096633751153,400a7a5a2acaa9db
True,0.0,0.0,1.1102230246251565e-16,0.0,0.0,1.1102230246250341e-20,unscored,,300,True,False,False,657601,False,0.9949918163042599,0.9944642206566482,d721348d6bddb15d
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,249184,False,0.8725039616677379,0.8725039616677379,68805160b8837a4f
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,283164,False,0.9080471682010458,0.882358681475397,6c28b8d918519bed
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,134794,False,0.9852518285648619,0.8988566553304431,50ff6cb8bc4fec66
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,416229,False,0.8265541693348873,0.8265541693348873,0f8d9d175424bf0f
False,-6.485109979292858e-05,-6.871541520236946e-06,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,0.0,True,False,False,454027,False,0.9943725360343385,0.9504109170328354,9837f22859d1d827
True,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,100,True,False,False,356411,False,0.9925885172000798,0.9939644073379391,316ac6b66312f2fd
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,55940,False,0.7719724275164984,0.7719724275164984,2fd43089f3f9a625
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,105753,False,0.7570542362374115,0.7570542362374115,bd38f88e4362df06
True,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,500,False,False,False,475946,False,0.9803976482187177,0.987627177507562,ea2d8001ede11f3c
False,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,0.0,True,False,False,930501,False,0.9683417310307885,0.9558245220810107,039cbf01f51cebc1
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,218911,False,0.9891285403038695,0.8864754011422874,3510be1a3c3a945f
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,454317,False,0.8884240103451901,0.8883983405897518,9c2cc3ff0a5acdd1
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,28798,False,0.9692002926084498,0.9374523794704562,9afe646a5692508c
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,349747,False,0.7250398886829872,0.7250398886829872,2d05d63bfb18dd77
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,101860,False,0.9278572487745975,0.9273954090935685,e0c9521e6b42dde6
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,840541,False,0.8627544952158146,0.8627544952158146,f133091fcff8bdd7
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,559390,False,0.9554444438617886,0.8926474304673333,52a8b77850f8ca28
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,666346,False,0.7950740440448943,0.7950740440448943,d3c12b5647ec1ec7
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,285405,False,0.9273480479495306,0.8828406488374793,5d9f612f22e6f26f
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,789641,False,0.9441262756197587,0.9412183342434838,9ed0587f61649aa2
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,397676,False,0.774257623607967,0.774257623607967,701fa7f18c8f6e2f
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,741553,False,0.9556647885482604,0.9251428882794146,77a2ff32559b02c9
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,277062,False,0.7336164087127732,0.7336164087127732,37809bc0fc34f20d
True,0.0,0.0,0.0002615818287202698,0.0,0.0,1.6299774897189766e-06,unscored,,200,True,False,False,243958,False,0.9934489253902636,0.9939951061146024,9830df44446dde39
False,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,0.0,True,False,False,289140,False,0.9661126575302498,0.9660826198081716,20dd85144e1c95e5
False,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,0.0,True,False,False,148334,False,0.9938084083232407,0.957913668770457,4f2a47efac233117
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,546918,False,0.9677032766551573,0.9171974754031311,0881155f2336326a
True,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,100,True,False,False,53928,False,0.9937816654864499,0.9941244894057605,e1de88e0c6e70055
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,800177,False,0.726701884616212,0.726701884616212,cc0c4114035a6f59
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,950353,False,0.8662239609313294,0.8662239609313294,0a35bd1d3ca89e0a
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,18881,False,0.9820067588977026,0.9286599010862769,2c7cbcedc4d9d8ca
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,84072,False,0.9547938892559908,0.9149530875768523,be48b9d7ae4b6d54
True,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,500,False,False,False,154291,False,0.9806156650449154,0.9946159614590063,f265c23068af447c
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,396613,False,0.9463227101046929,0.9443965061967815,889112747f29e913
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,316098,False,0.7463596819564592,0.7463596819564592,cf7f14339b04dc49
True,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,100,True,False,False,53468,False,0.9940180586122624,0.9810948625229025,95cf7a706b544ada
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,646240,False,0.9857425733243989,0.9438481313684868,b5a46210588aa0c5
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,598216,False,0.9311957522250107,0.9027768372205944,a80cb3108d8aa162
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,30889,False,0.8255289740393058,0.8255289740393058,d87224635d0b9c2f
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,896110,False,0.9232446827586231,0.888757206501813,070ef574a4e3ef2b
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,727940,False,0.7545599272839648,0.7545599272839648,5638244732cde925
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,392143,False,0.9830508818349758,0.9427529090563607,01af05457b0fe340
False,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,0.0,True,False,False,34059,False,0.9925400331925036,0.9741538820004348,6423c3c45eecdb39
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,238312,False,0.9521522771167094,0.9125685337502825,51da17b7e4c6c5cd
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,939796,False,0.815268254736367,0.815268254736367,7be41f3f62aff6d9
False,0.0,0.0,2.748484106973592e-08,0.0,0.0,1.6217438978719474e-10,unscored,,0.0,True,False,False,497156,False,0.991708250043453,0.9729753032948054,dabb5d23cab8e78b
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,465273,False,0.7931535532883887,0.7931535532883887,0302348889c617fb
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,265069,False,0.8444777953681375,0.8444777953681375,d3f5ad3533c72170
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,616653,False,0.7947078195906162,0.7947078195906162,fc42dcbf71c6f1cf
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,646307,False,0.888446713022288,0.883530013952989,a8c4666da15f971a
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,880198,False,0.8689883777462223,0.8689883777462223,a258637134d574d2
False,0.0,0.0,0.0007289396899834433,0.0,0.0,2.9698612877617393e-07,unscored,,0.0,True,False,False,969693,False,0.9795811511990119,0.9747400120503021,95de25a250cd32dd
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,907174,False,0.9407917875967371,0.9356412368905728,19c177a7c1f6ca3d
True,0.0,0.0,2.429220879673899e-06,0.0,0.0,1.7822499567657473e-09,unscored,,200,True,False,False,702470,False,0.9948074086028551,0.9942800395005951,8a5d28a35944c9e1
False,0.0,0.0,3.21020987570364e-12,0.0,0.0,3.201461318264357e-15,unscored,,0.0,True,False,False,45788,False,0.9941238057674257,0.9775189057962452,3ce3078ef7bbd61b
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,72073,False,0.9931559646054742,0.8886528172319996,f04a4ff9276a42c7
True,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,400,False,True,False,88578,False,0.9936011820094482,0.993813618677688,4a6837aaefd43e4f
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,361811,False,0.9000418493787874,0.9000368908124068,a98537b62388422e
False,-3.4759433464870426e-07,0.0,1.689282926875535e-07,0.0,0.0,1.6892830706290167e-11,unscored,,0.0,True,False,False,608395,False,0.9884637721695653,0.9604051759136065,48220c710beabc41
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,345730,False,0.8233576594154377,0.8233576594154377,9d461dfcfcca9f8f
False,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,0.0,True,False,False,436608,False,0.989417097589257,0.9699014612348984,cf9998af692be10c
False,-0.0003071966499603729,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,0.0,True,False,False,257336,False,0.9774981420610712,0.9702977773166557,c4b6228bfac10013
False,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,0.0,True,False,False,587417,False,0.980705527477371,0.9713520856201461,d21debb6a33d0a7f
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,299131,False,0.9334797204372043,0.9325126114215193,ea28d757bde8b535
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,472572,False,0.9911029750120943,0.9109956705177457,e7ec21704a636b14
False,0.0,0.0,0.0,0.0,0.0,0.0,unscored,reduction_below_threshold,0.0,True,False,False,744467,False,0.9864123834398296,0.9559571977589796,19093209411dfdd0
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,True,False,False,177238,False,0.9274960381402871,0.9140622097068769,275d0feee0b86074
False,0.0,0.0,4.107126305719078e-09,0.0,0.0,3.06671133124127e-11,unscored,,0.0,True,False,False,292128,False,0.9927715569055169,0.97910420637233,a3e17c0578826f19
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,88626,False,0.7947646098056225,0.7947646098056225,208e1c923925d7e4
