growth_mode,G0_nm,T1_C,rho_switch,rho0,first_step_attained,rho1,G1_nm,first_connected_coverage,first_fine_fraction,first_isolation,first_growth_mobility_factor,first_step_budget_h,second_step_budget_h,T2_C,rho2,G2_nm,density_gain,growth_fraction,second_initial_rho_dot,second_initial_dGdt_nm_s,second_final_rho_dot,second_final_dGdt_nm_s,median_E_G,initial_growth_mobility_factor,final_growth_mobility_factor,initial_junction_time_ratio,initial_migration_drive_ratio,final_connected_coverage,final_mean_radius_nm,final_fine_fraction,final_isolation
baseline,35.0,1250.0,0.8,0.7,True,0.8000720747488449,117.53184706976661,0.32119007072403916,0.4813201089249557,0.0038664236508486544,1.0,96.0,96.0,1225.0,0.8939852140627417,307.90007166128515,0.09391313931389678,1.6197160968508937,1.3041817443327245e-06,0.0005869572262949482,5.019208424296333e-08,0.0004167030605318648,0.05246744407294765,1.0,1.0,0.0,inf,0.12069819622263663,55.86582709643174,0.33896124453092225,0.4172300473095164
baseline,35.0,1250.0,0.8,0.7,True,0.8000720747488449,117.53184706976661,0.32119007072403916,0.4813201089249557,0.0038664236508486544,1.0,96.0,96.0,1250.0,0.901514752139018,393.81684790736966,0.1014426773901731,2.3507245714738145,2.0495874427161103e-06,0.0010860922061420118,4.326089672666115e-08,0.0005396350929918315,0.04070835692200778,1.0,1.0,0.0,inf,0.10919900493466413,57.05335051240488,0.3238538522855202,0.5210258173888523
baseline,35.0,1250.0,0.8,0.7,True,0.8000720747488449,117.53184706976661,0.32119007072403916,0.4813201089249557,0.0038664236508486544,1.0,96.0,96.0,1275.0,0.9077182446167507,498.7456715760907,0.10764616986790576,3.2434938615406637,3.069171755757199e-06,0.0019387980993631811,3.826976202687311e-08,0.0006769141012163821,0.034087967374658315,1.0,1.0,0.0,inf,0.10083739703074367,58.121929018252935,0.31084550754096424,0.6055850212732652
baseline,35.0,1250.0,0.8,0.7,True,0.8000720747488449,117.53184706976661,0.32119007072403916,0.4813201089249557,0.0038664236508486544,1.0,96.0,96.0,1300.0,0.9129580166527568,623.5827050082321,0.11288594190391188,4.305648813959972,4.434665281164377e-06,0.0033741254932233367,3.45093759765246e-08,0.0008281454899356287,0.030064175563326544,1.0,1.0,0.0,inf,0.09431648546857586,59.09505094488165,0.2994917020070133,0.6725827529071554
baseline,35.0,1250.0,0.85,0.7,True,0.850119738943547,156.5507742614024,0.2306092677976955,0.41530591448428467,0.05890458423589791,1.0,96.0,96.0,900.0,0.8501198931693992,156.55089012557968,1.5422585220026264e-07,7.401060634887087e-07,4.4535363814535026e-13,3.264587598451467e-10,4.476306889787165e-13,3.4450460589839775e-10,0.2083946676311867,1.0,1.0,0.0,inf,0.2278269349319037,51.156844643407915,0.402983533536024,0.0589050592090566
baseline,35.0,1250.0,0.85,0.7,True,0.850119738943547,156.5507742614024,0.2306092677976955,0.41530591448428467,0.05890458423589791,1.0,96.0,96.0,925.0,0.8501206226420813,156.55139943821501,8.836985343485537e-07,3.993444398818375e-06,2.5513500540424244e-12,1.758904183509863e-09,2.5653606829106997e-12,1.8615140457999993e-09,0.22130092845695865,1.0,1.0,0.0,inf,0.22764336995866596,51.196297817132326,0.40218730803061686,0.05890730583270809
baseline,35.0,1250.0,0.85,0.7,True,0.850119738943547,156.5507742614024,0.2306092677976955,0.41530591448428467,0.05890458423589791,1.0,96.0,96.0,950.0,0.8501244651833866,156.55395909732204,4.726239839603075e-06,2.0343789001695536e-05,1.3645104801126787e-11,8.955345377162866e-09,1.3720299113803627e-11,9.488157601061214e-09,0.23233493539728933,1.0,1.0,0.0,inf,0.2275345459369967,51.217616684097784,0.4017596109221429,0.05891914138411857
baseline,35.0,1250.0,0.85,0.7,True,0.850119738943547,156.5507742614024,0.2306092677976955,0.41530591448428467,0.05890458423589791,1.0,96.0,96.0,975.0,0.850143216632572,156.56603440262677,2.3477689024997694e-05,9.747726446168207e-05,6.780463405978434e-11,4.292989745294021e-08,6.813299708514446e-11,4.544055726089445e-08,0.2408774526964595,1.0,1.0,0.0,inf,0.22749941082127345,51.21362541182193,0.40184891137833895,0.05897693039274961
baseline,35.0,1250.0,0.85,0.7,True,0.850119738943547,156.5507742614024,0.2306092677976955,0.41530591448428467,0.05890458423589791,1.0,96.0,96.0,1000.0,0.8502266294732048,156.61878785598253,0.00010689052965784374,0.00043445070713324043,3.0899781132374875e-10,1.914790172860755e-07,3.09901130722147e-10,2.02368613742125e-07,0.24609843745108528,1.0,1.0,0.0,inf,0.22742327501325546,51.17811835685558,0.4026048580481661,0.059234639963761625
baseline,35.0,1250.0,0.85,0.7,True,0.850119738943547,156.5507742614024,0.2306092677976955,0.41530591448428467,0.05890458423589791,1.0,96.0,96.0,1025.0,0.850554230007666,156.8270721824292,0.0004344910641189692,0.0017649093230636469,1.259301667867516e-09,7.757940407543366e-07,1.25632695961147e-09,8.240908605860521e-07,0.246404037563015,1.0,1.0,0.0,inf,0.22676184740541913,51.116977933626124,0.4040009558144562,0.06025702625389707
baseline,35.0,1250.0,0.85,0.7,True,0.850119738943547,156.5507742614024,0.2306092677976955,0.41530591448428467,0.05890458423589791,1.0,96.0,96.0,1050.0,0.851631534072442,157.54689873524774,0.0015117951288949882,0.006362948241840295,4.426845595546094e-09,2.7570100324944186e-06,4.324265186133453e-09,3.0100899687999716e-06,0.2383426392924675,1.0,1.0,0.0,inf,0.22384071635563627,51.078993078352916,0.40530393189307284,0.06373665282988701
baseline,35.0,1250.0,0.85,0.7,True,0.850119738943547,156.5507742614024,0.2306092677976955,0.41530591448428467,0.05890458423589791,1.0,96.0,96.0,1075.0,0.8543846381105024,159.65786168765757,0.004264899166955383,0.019847154643049345,1.300160886630786e-08,8.332495666381558e-06,1.1678074683014062e-08,9.627908683899526e-06,0.2168034207981112,1.0,1.0,0.0,inf,0.2155073918951296,51.190315582620485,0.40441969330924266,0.07349604143074619
baseline,35.0,1250.0,0.85,0.7,True,0.850119738943547,156.5507742614024,0.2306092677976955,0.41530591448428467,0.05890458423589791,1.0,96.0,96.0,1100.0,0.8594814444444482,164.79870331631736,0.009361705500901207,0.0526853290494934,3.178761803447982e-08,2.1355379033866696e-05,2.284501267333941e-08,2.594829960330543e-05,0.18050492851389094,1.0,1.0,0.0,inf,0.1997360516903197,51.59276295197209,0.3989002815413555,0.09526058175701164
baseline,35.0,1250.0,0.85,0.7,True,0.850119738943547,156.5507742614024,0.2306092677976955,0.41530591448428467,0.05890458423589791,1.0,96.0,96.0,1125.0,0.8664056363352366,175.30017075637895,0.01628589739168962,0.11976559415585848,6.66391054983776e-08,4.7827712176030633e-05,3.304730698540694e-08,5.787700246997998e-05,0.13773840366980844,1.0,1.0,0.0,inf,0.17935986816317703,52.288397690561446,0.38875467958165455,0.13396421278417486
baseline,35.0,1250.0,0.85,0.7,True,0.850119738943547,156.5507742614024,0.2306092677976955,0.41530591448428467,0.05890458423589791,1.0,96.0,96.0,1150.0,0.8741410086075434,194.08736078655804,0.024021269663996425,0.23977260222602598,1.2489218443080658e-07,9.75975936236196e-05,3.945423805247502e-08,0.00010966201425090271,0.10009060345509765,1.0,1.0,0.0,inf,0.15913301502986754,53.174413040693864,0.37589639759018384,0.19207076026611977
baseline,35.0,1250.0,0.85,0.7,True,0.850119738943547,156.5507742614024,0.2306092677976955,0.41530591448428467,0.05890458423589791,1.0,96.0,96.0,1175.0,0.8820181011487448,224.46888380526408,0.03189836220519782,0.4338407769894172,2.16516123642899e-07,0.0001876858307959297,4.2334094382231715e-08,0.00018267781928525293,0.07305084743038383,1.0,1.0,0.0,inf,0.14156535705369913,54.168868835728574,0.36184725871114154,0.26913918407424126
baseline,35.0,1250.0,0.85,0.7,True,0.850119738943547,156.5507742614024,0.2306092677976955,0.41530591448428467,0.05890458423589791,1.0,96.0,96.0,1200.0,0.8896223969793546,269.5228882592756,0.03950265803580766,0.7216324194554077,3.548603615662135e-07,0.00034734192429164694,4.246063345032937e-08,0.00027551713390193595,0.05564763635551143,1.0,1.0,0.0,inf,0.12717147293815262,55.2171080409026,0.34755623784778433,0.35973062445165194
baseline,35.0,1250.0,0.85,0.7,True,0.850119738943547,156.5507742614024,0.2306092677976955,0.41530591448428467,0.05890458423589791,1.0,96.0,96.0,1225.0,0.8966553963384243,331.6477059657311,0.046535657394877306,1.118467363259147,5.56854958895054e-07,0.0006257174911457286,4.0723620104242716e-08,0.00038589369443929936,0.04468134707422397,1.0,1.0,0.0,inf,0.11571781267261039,56.27150298161332,0.33373779787256663,0.4536803634575379
baseline,35.0,1250.0,0.85,0.7,True,0.850119738943547,156.5507742614024,0.2306092677976955,0.41530591448428467,0.05890458423589791,1.0,96.0,96.0,1250.0,0.9029621222473123,412.55232084244045,0.05284238330376534,1.6352620917324663,8.429133140870348e-07,0.0011036768216248843,3.81336080680827e-08,0.000512227065303075,0.037547979831545675,1.0,1.0,0.0,inf,0.10670097704491835,57.29528201453343,0.32085917895616567,0.541047994290466
baseline,35.0,1250.0,0.85,0.7,True,0.850119738943547,156.5507742614024,0.2306092677976955,0.41530591448428467,0.05890458423589791,1.0,96.0,96.0,1275.0,0.9085319118975943,513.438048927888,0.058412172954047326,2.2796902560863037,1.2366751867000924e-06,0.001911731445853083,3.542102261502751e-08,0.0006537214503318166,0.0327508082850894,1.0,1.0,0.0,inf,0.09950049270109446,58.268937240704695,0.3091030787008775,0.6163289073216345
baseline,35.0,1250.0,0.85,0.7,True,0.850119738943547,156.5507742614024,0.2306092677976955,0.41530591448428467,0.05890458423589791,1.0,96.0,96.0,1300.0,0.9134312123831951,635.0688192122607,0.06331147343964816,3.056631608553065,1.7646547602569811e-06,0.0032567092283625255,3.286732136231065e-08,0.0008088502733674773,0.02946899357099384,1.0,1.0,0.0,inf,0.09355711971166818,59.185924542499215,0.2984673091138584,0.6783454364379511
baseline,35.0,1300.0,0.75,0.7,True,0.750387957142268,99.93057513487756,0.36725129357974584,0.5325817594618599,0.00024554612781431964,1.0,96.0,96.0,900.0,0.7503879926593425,99.93059310437907,3.5517074503665924e-08,1.7981985482616092e-07,9.382063490950483e-14,1.4357062985583586e-11,1.101617898025415e-13,1.0292270942479076e-10,0.21188839083030875,1.0,1.0,0.0,inf,0.23418574464955486,70.59666259496994,0.17752482197799158,0.0002455466122002799
baseline,35.0,1300.0,0.75,0.7,True,0.750387957142268,99.93057513487756,0.36725129357974584,0.5325817594618599,0.00024554612781431964,1.0,96.0,96.0,925.0,0.7503881628849012,99.93067876409063,2.0574263315253916e-07,1.0370120749548805e-06,5.366657636811672e-13,7.79686328651402e-11,6.419447640587177e-13,6.021507772971395e-10,0.2138258090150586,1.0,1.0,0.0,inf,0.2292814257332037,72.21173996439043,0.16894802905230452,0.0002455489337693525
baseline,35.0,1300.0,0.75,0.7,True,0.750387957142268,99.93057513487756,0.36725129357974584,0.5325817594618599,0.00024554612781431964,1.0,96.0,96.0,950.0,0.7503890772874422,99.93113043327602,1.1201451741715829e-06,5.556841814606158e-06,2.884516589138944e-12,4.033684779757338e-10,3.516753385532884e-12,3.2527219723894396e-09,0.217940361514799,1.0,1.0,0.0,inf,0.22592440110016868,73.36002595060707,0.16323729160974354,0.00024556140494350406
baseline,35.0,1300.0,0.75,0.7,True,0.750387957142268,99.93057513487756,0.36725129357974584,0.5325817594618599,0.00024554612781431964,1.0,96.0,96.0,975.0,0.7503937024190894,99.93334194870891,5.74527682140058e-06,2.768736022606531e-05,1.4613801588119498e-11,1.9968968340548283e-09,1.814755156332282e-11,1.6222928663599098e-08,0.2246215893125299,1.0,1.0,0.0,inf,0.22426127543029675,73.94247179047169,0.16045503155753915,0.0002456244949851709
baseline,35.0,1300.0,0.75,0.7,True,0.750387957142268,99.93057513487756,0.36725129357974584,0.5325817594618599,0.00024554612781431964,1.0,96.0,96.0,1000.0,0.750415735824662,99.94338473306479,2.777868239400849e-05,0.00012818497411770888,6.994501237273141e-11,9.494281923203382e-09,8.817762246971694e-11,7.451651466446168e-08,0.23423238724340073,1.0,1.0,0.0,inf,0.22451401258245063,73.85378946202216,0.1608739292485037,0.0002459252686541088
baseline,35.0,1300.0,0.75,0.7,True,0.750387957142268,99.93057513487756,0.36725129357974584,0.5325817594618599,0.00024554612781431964,1.0,96.0,96.0,1025.0,0.7505143034073906,99.98549939204192,0.00012634626512253444,0.000549624147466648,3.165590532370479e-10,4.345059906227101e-08,4.017586685724276e-10,3.130806239057588e-07,0.2471317716189867,1.0,1.0,0.0,inf,0.22703842784772615,72.97534940306473,0.16511692111444906,0.0002472753097466032
baseline,35.0,1300.0,0.75,0.7,True,0.750387957142268,99.93057513487756,0.36725129357974584,0.5325817594618599,0.00024554612781431964,1.0,96.0,96.0,1050.0,0.7509249814372458,100.1471267353886,0.000537024294977817,0.002167020456139241,1.3527519441270291e-09,1.9134659433822328e-07,1.6992796630603808e-09,1.1876483409152823e-06,0.2636048328764099,1.0,1.0,0.0,inf,0.23237492536858664,71.17480755192504,0.1743817177517852,0.00025298041377887643
baseline,35.0,1300.0,0.75,0.7,True,0.750387957142268,99.93057513487756,0.36725129357974584,0.5325817594618599,0.00024554612781431964,1.0,96.0,96.0,1075.0,0.7524914996571724,100.7071145595247,0.0021035425149044107,0.007770789106327419,5.425731706768857e-09,8.067398165647639e-07,6.54445123715348e-09,3.991326068078933e-06,0.2833480930797154,1.0,1.0,0.0,inf,0.24114827182121015,68.33776973616524,0.1907413166125185,0.00027597709056489695
baseline,35.0,1300.0,0.75,0.7,True,0.750387957142268,99.93057513487756,0.36725129357974584,0.5325817594618599,0.00024554612781431964,1.0,96.0,96.0,1100.0,0.7577951112649072,102.43907924655808,0.007407154122639148,0.0251024684716841,2.0142880080457395e-08,3.2129323828025922e-06,2.222367223094809e-08,1.170326571783068e-05,0.3035219167147549,1.0,1.0,0.0,inf,0.25335693516086616,64.46186267727077,0.21741885043462778,0.000370505536290839
baseline,35.0,1300.0,0.75,0.7,True,0.750387957142268,99.93057513487756,0.36725129357974584,0.5325817594618599,0.00024554612781431964,1.0,96.0,96.0,1125.0,0.7731098368352478,107.31677797891685,0.022721879692979785,0.07391334267885517,6.746034223970215e-08,1.178108799003823e-05,6.496994357739016e-08,3.097002656795373e-05,0.31469940815192776,1.0,1.0,0.0,inf,0.26650318161215625,59.67004099474176,0.2601377336372225,0.0008671305499479506
baseline,35.0,1300.0,0.75,0.7,True,0.750387957142268,99.93057513487756,0.36725129357974584,0.5325817594618599,0.00024554612781431964,1.0,96.0,96.0,1150.0,0.8117882069734605,122.26642530537457,0.06140024983119252,0.22351367577290565,1.9661238692674675e-07,3.834892727517419e-05,1.7617969466448079e-07,9.863859246436976e-05,0.29939792044418156,1.0,1.0,0.0,inf,0.26424284112364077,54.185545225356684,0.33243975727605635,0.007386735987973893
baseline,35.0,1300.0,0.75,0.7,True,0.750387957142268,99.93057513487756,0.36725129357974584,0.5325817594618599,0.00024554612781431964,1.0,96.0,96.0,1175.0,0.8592010425215921,162.6966218025473,0.1088130853793241,0.6280965218398235,4.834977606101604e-07,0.00010734051687513635,1.3189139325800507e-07,0.00022318446551957961,0.21706870845576112,1.0,1.0,0.0,inf,0.19202229974791618,53.16821514452796,0.36538528998463415,0.09392642496000918
baseline,35.0,1300.0,0.75,0.7,True,0.750387957142268,99.93057513487756,0.36725129357974584,0.5325817594618599,0.00024554612781431964,1.0,96.0,96.0,1200.0,0.8803613335977067,221.23987461739242,0.12997337645543872,1.2139357680948215,1.0009326571638187e-06,0.000257390715228764,7.806055778781831e-08,0.0003289372608244165,0.1055024229112639,1.0,1.0,0.0,inf,0.14628848168206934,54.29724992444486,0.3577290238798291,0.2514230506264858
baseline,35.0,1300.0,0.75,0.7,True,0.750387957142268,99.93057513487756,0.36725129357974584,0.5325817594618599,0.00024554612781431964,1.0,96.0,96.0,1225.0,0.8922576382683156,294.2740986756591,0.1418696811260476,1.9447854000487204,1.7980509435139038e-06,0.0005440141255105744,5.7217216406802414e-08,0.00043624779545335413,0.060146598336986046,1.0,1.0,0.0,inf,0.12399716036548503,55.64215320075852,0.34167532073352713,0.3940950009080226
baseline,35.0,1300.0,0.75,0.7,True,0.750387957142268,99.93057513487756,0.36725129357974584,0.5325817594618599,0.00024554612781431964,1.0,96.0,96.0,1250.0,0.9006805794942164,383.5149162554259,0.1502926223519484,2.8378135594415514,2.92199867679987e-06,0.001054414776441935,4.6484950975037036e-08,0.0005555060816963946,0.043029588958076015,1.0,1.0,0.0,inf,0.11069761125663352,56.889000825256595,0.32610720496128986,0.5094513670339408
baseline,35.0,1300.0,0.75,0.7,True,0.750387957142268,99.93057513487756,0.36725129357974584,0.5325817594618599,0.00024554612781431964,1.0,96.0,96.0,1275.0,0.9072740279715423,490.7556555091904,0.1568860708292743,3.910965986604313,4.443232484106368e-06,0.0019342292396479746,3.991790028686671e-08,0.000689607308725497,0.03492401024384545,1.0,1.0,0.0,inf,0.10161402967206012,58.003365388844635,0.3125305967882429,0.5996753698197043
baseline,35.0,1300.0,0.75,0.7,True,0.750387957142268,99.93057513487756,0.36725129357974584,0.5325817594618599,0.00024554612781431964,1.0,96.0,96.0,1300.0,0.912711798399261,617.4168373062092,0.16232384125699295,5.178457759027944,6.458965423715705e-06,0.003423388343302312,3.539934866206595e-08,0.0008380770017763822,0.03041576138406525,1.0,1.0,0.0,inf,0.09474952076379653,59.00737938670881,0.3007583574340555,0.6695633943201456
baseline,35.0,1300.0,0.8,0.7,True,0.8005861358282987,125.77681501982917,0.3382789263405653,0.48196383395026116,0.00397799093169552,1.0,96.0,96.0,900.0,0.800586184263359,125.7768291117662,4.843506029583722e-08,1.1203922622916102e-07,1.34118418394299e-13,2.4847763566468707e-11,1.4640381800850702e-13,5.959039792443634e-11,0.43983466897112355,1.0,1.0,0.0,inf,0.27683676057313644,57.21606673264873,0.29239157138380545,0.0039780015932527665
baseline,35.0,1300.0,0.8,0.7,True,0.8005861358282987,125.77681501982917,0.3382789263405653,0.48196383395026116,0.00397799093169552,1.0,96.0,96.0,925.0,0.8005864153370212,125.77689384888279,2.7950872250048775e-07,6.267375557906936e-07,7.695163342470547e-13,1.3515950795569293e-10,8.488313207454012e-13,3.3857232699148046e-10,0.4545222662109532,1.0,1.0,0.0,inf,0.27364932696864674,57.90250175878853,0.28415921371852726,0.003978052457730653
baseline,35.0,1300.0,0.8,0.7,True,0.8005861358282987,125.77681501982917,0.3382789263405653,0.48196383395026116,0.00397799093169552,1.0,96.0,96.0,950.0,0.8005876505626414,125.77722977836545,1.5147343426225035e-06,3.297575441187299e-06,4.147846475907729e-12,6.995598401138614e-10,4.6197869352095315e-12,1.797163698741027e-09,0.4686448266006996,1.0,1.0,0.0,inf,0.2715313259475856,58.367981080608075,0.2787792278217047,0.0039783243694855724
baseline,35.0,1300.0,0.8,0.7,True,0.8005861358282987,125.77681501982917,0.3382789263405653,0.48196383395026116,0.00397799093169552,1.0,96.0,96.0,975.0,0.800593860809338,125.77887074504437,7.72498103929209e-06,1.634423017371017e-05,2.106036047611559e-11,3.4584328966339904e-09,2.364201308492411e-11,8.916916584157959e-09,0.48228687423560657,1.0,1.0,0.0,inf,0.27065696770969827,58.56096301308384,0.27659557092957077,0.003979691719350051
baseline,35.0,1300.0,0.8,0.7,True,0.8005861358282987,125.77681501982917,0.3382789263405653,0.48196383395026116,0.00397799093169552,1.0,96.0,96.0,1000.0,0.8006232256046951,125.78641663281493,3.708977639638178e-05,7.633849675910419e-05,1.0085533795818168e-10,1.637126472522042e-08,1.137294921825158e-10,4.131313518045747e-08,0.4953042418276468,1.0,1.0,0.0,inf,0.27122478446959064,58.42677890768423,0.27811432678957027,0.003986163496791077
baseline,35.0,1300.0,0.8,0.7,True,0.8005861358282987,125.77681501982917,0.3382789263405653,0.48196383395026116,0.00397799093169552,1.0,96.0,96.0,1025.0,0.8007534416386163,125.8190190925416,0.00016730581031754177,0.00033554731613905976,4.550092983952746e-10,7.420822110526714e-08,5.127910316275526e-10,1.7821530166687927e-07,0.5071930627098797,1.0,1.0,0.0,inf,0.2734722500775318,57.89769664035377,0.2842329510923061,0.004014988655545787
baseline,35.0,1300.0,0.8,0.7,True,0.8005861358282987,125.77681501982917,0.3382789263405653,0.48196383395026116,0.00397799093169552,1.0,96.0,96.0,1050.0,0.801291588746106,125.95104926728874,0.0007054529178072144,0.0013852652210353496,1.9231029179965933e-09,3.2066238170016667e-07,2.1571531633362297e-09,7.143804129865044e-07,0.5164359456946961,1.0,1.0,0.0,inf,0.2776007652818797,56.87227116628287,0.29673853265041394,0.004136333395196202
baseline,35.0,1300.0,0.8,0.7,True,0.8005861358282987,125.77681501982917,0.3382789263405653,0.48196383395026116,0.00397799093169552,1.0,96.0,96.0,1075.0,0.8033472450762299,126.45554084692267,0.0027611092479311594,0.005396271379478783,7.513337036674569e-09,1.3045831600656915e-06,8.457381088523676e-09,2.698775006478279e-06,0.5178139673032973,1.0,1.0,0.0,inf,0.28318750655925407,55.19421381278184,0.31930897042627177,0.004634427079273958
baseline,35.0,1300.0,0.8,0.7,True,0.8005861358282987,125.77681501982917,0.3382789263405653,0.48196383395026116,0.00397799093169552,1.0,96.0,96.0,1100.0,0.8105330906260055,128.35878054610373,0.009946954797706797,0.02052815159826954,2.6466158112702774e-08,4.877561270153501e-06,3.1070357321602704e-08,1.0392899073705335e-05,0.4940332717411585,1.0,1.0,0.0,inf,0.28569426518302804,52.796545574687045,0.3574549645706967,0.006892645101439486
baseline,35.0,1300.0,0.8,0.7,True,0.8005861358282987,125.77681501982917,0.3382789263405653,0.48196383395026116,0.00397799093169552,1.0,96.0,96.0,1125.0,0.8307392120328374,135.87742759518866,0.030153076204538665,0.08030583835158406,8.113534423890866e-08,1.618150753949957e-05,8.456309328391775e-08,4.3691406516436465e-05,0.4027592640261666,1.0,1.0,0.0,inf,0.26129037825309587,50.959274900187594,0.3971592898925528,0.02088083602018788
baseline,35.0,1300.0,0.8,0.7,True,0.8005861358282987,125.77681501982917,0.3382789263405653,0.48196383395026116,0.00397799093169552,1.0,96.0,96.0,1150.0,0.8562300319675452,156.88430429105642,0.055643896139246474,0.2473229208922411,2.0977092795341076e-07,4.615638000202048e-05,8.876522070155859e-08,0.00011615491327215755,0.23955018620356372,1.0,1.0,0.0,inf,0.20347486607833482,51.662150678935504,0.395292259517588,0.08078974151450372
baseline,35.0,1300.0,0.8,0.7,True,0.8005861358282987,125.77681501982917,0.3382789263405653,0.48196383395026116,0.00397799093169552,1.0,96.0,96.0,1175.0,0.8732805087367974,192.52591357230642,0.07269437290849867,0.5306947750422366,4.5549865247968747e-07,0.00011266297290955942,7.045757200502164e-08,0.00020391495101518728,0.1255032807287385,1.0,1.0,0.0,inf,0.16170041962882178,53.13863511839067,0.3760486586255837,0.18476130765365106
baseline,35.0,1300.0,0.8,0.7,True,0.8005861358282987,125.77681501982917,0.3382789263405653,0.48196383395026116,0.00397799093169552,1.0,96.0,96.0,1200.0,0.8851627430010802,243.20298292341835,0.08457660717278148,0.9336074210900993,8.5477364247129e-07,0.000241895236029065,5.7794199261852786e-08,0.0003025460209797336,0.07461216248058013,1.0,1.0,0.0,inf,0.13645547602374292,54.571438551770335,0.3564849599938499,0.30485333594988706
baseline,35.0,1300.0,0.8,0.7,True,0.8005861358282987,125.77681501982917,0.3382789263405653,0.48196383395026116,0.00397799093169552,1.0,96.0,96.0,1225.0,0.8943010151495321,310.4452379016376,0.09371487932123335,1.4682230811194796,1.4446278752804957e-06,0.00047539010932114937,4.9040772001814406e-08,0.0004129235179263385,0.05184804177685352,1.0,1.0,0.0,inf,0.12017798153290986,55.86931734984971,0.33923912522905797,0.4215020725543199
baseline,35.0,1300.0,0.8,0.7,True,0.8005861358282987,125.77681501982917,0.3382789263405653,0.48196383395026116,0.00397799093169552,1.0,96.0,96.0,1250.0,0.9016773153854618,395.6731527649088,0.10109117955716307,2.1458353648288004,2.2754598625580655e-06,0.0008833570434481465,4.2680755016324206e-08,0.0005364448578918298,0.04041294146796652,1.0,1.0,0.0,inf,0.10897137862996222,57.037607053782814,0.32435054902378174,0.5232792044450625
baseline,35.0,1300.0,0.8,0.7,True,0.8005861358282987,125.77681501982917,0.3382789263405653,0.48196383395026116,0.00397799093169552,1.0,96.0,96.0,1275.0,0.9078056206461633,500.0550076652448,0.10721948481786459,2.975732789754688,3.414841812714458e-06,0.0015834113549002113,3.796818909045437e-08,0.0006742818789619543,0.033958750971670684,1.0,1.0,0.0,inf,0.10073730111185994,58.09610459230049,0.3114344434497638,0.6067438651732159
baseline,35.0,1300.0,0.8,0.7,True,0.8005861358282987,125.77681501982917,0.3382789263405653,0.48196383395026116,0.00397799093169552,1.0,96.0,96.0,1300.0,0.9130068720928648,624.4564381438581,0.11242073626456606,3.9647976699474405,4.945578296241401e-06,0.0027673893719740977,3.434541519684641e-08,0.000825947770639967,0.030007181431862134,1.0,1.0,0.0,inf,0.09427411725089486,59.06401990880589,0.3001095935606538,0.673180178814389
baseline,35.0,1300.0,0.85,0.7,True,0.8503159509413072,166.4662371991065,0.2418746842909651,0.41610143958396245,0.05951177437814706,1.0,96.0,96.0,900.0,0.8503161183022651,166.46632775208596,1.6736095787006633e-07,5.439720449115265e-07,4.831654134174765e-13,2.553576413460389e-10,4.858716956091586e-13,2.6902706656258683e-10,0.307680726126662,1.0,1.0,0.0,inf,0.23902838257813688,51.12147508271212,0.4039083325265951,0.059512294781023545
baseline,35.0,1300.0,0.85,0.7,True,0.8503159509413072,166.4662371991065,0.2418746842909651,0.41610143958396245,0.05951177437814706,1.0,96.0,96.0,925.0,0.850316909854508,166.4667276671425,9.589132008436252e-07,2.9463514298383553e-06,2.7677622203684106e-12,1.3811696474700824e-09,2.7844444291027976e-12,1.4591294314642063e-09,0.32547722676127266,1.0,1.0,0.0,inf,0.2388411559624664,51.16015989492229,0.40312484545329696,0.0595147561419991
baseline,35.0,1300.0,0.85,0.7,True,0.8503159509413072,166.4662371991065,0.2418746842909651,0.41610143958396245,0.05951177437814706,1.0,96.0,96.0,950.0,0.8503210805091257,166.46874594647477,5.1295678185070415e-06,1.5070607772955149e-05,1.4805132380778116e-11,7.060664925602741e-09,1.4895556404819466e-11,7.467517179350562e-09,0.3403917819184161,1.0,1.0,0.0,inf,0.23872758492491405,51.18114688388891,0.4027024766415202,0.059527726521721766
baseline,35.0,1300.0,0.85,0.7,True,0.8503159509413072,166.4662371991065,0.2418746842909651,0.41610143958396245,0.05951177437814706,1.0,96.0,96.0,975.0,0.8503414555602541,166.47831529695554,2.5504618946903257e-05,7.255584106580862e-05,7.363361956998004e-11,3.400274815513368e-08,7.403997465008576e-11,3.594071141242591e-08,0.3515489511764148,1.0,1.0,0.0,inf,0.238677368380829,51.17777429096448,0.40278044745899694,0.059591129263370485
baseline,35.0,1300.0,0.85,0.7,True,0.8503159509413072,166.4662371991065,0.2418746842909651,0.41610143958396245,0.05951177437814706,1.0,96.0,96.0,1000.0,0.8504323484469517,166.52041760262216,0.00011639750564451656,0.00032547382837070336,3.3636076701092494e-10,1.525490126247136e-07,3.375823205966301e-10,1.6119856867676554e-07,0.3576991077254543,1.0,1.0,0.0,inf,0.23853803177676888,51.144759772358356,0.4034925355948999,0.05987473936674074
baseline,35.0,1300.0,0.85,0.7,True,0.8503159509413072,166.4662371991065,0.2418746842909651,0.41610143958396245,0.05951177437814706,1.0,96.0,96.0,1025.0,0.850791338754174,166.68855035439103,0.0004753878128668232,0.001335484954937864,1.3776105223329773e-09,6.230775753187682e-07,1.3747656229158e-09,6.642800865958707e-07,0.35622160076436094,1.0,1.0,0.0,inf,0.23762641091810713,51.0897149157462,0.4047859117616046,0.06100728064605971
