figure_id,panel_id,candidate_id,evidence_level,model_layer,source_file,source_table,source_branch_or_commit,units_reference,human_readable_label_reference,derivation_notes,symbol,units,definition
Supplement,units,,diagnostic,equation_audit,results/equation_functional_form_audit/variable_definitions.csv; parameter_definitions.csv,QC units,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Dimensionless/proxy status preserved.,T,K,absolute temperature
Supplement,units,,diagnostic,equation_audit,results/equation_functional_form_audit/variable_definitions.csv; parameter_definitions.csv,QC units,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Dimensionless/proxy status preserved.,T_C,degC,Celsius temperature
Supplement,units,,diagnostic,equation_audit,results/equation_functional_form_audit/variable_definitions.csv; parameter_definitions.csv,QC units,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Dimensionless/proxy status preserved.,rho,1,relative density from pore volume
Supplement,units,,diagnostic,equation_audit,results/equation_functional_form_audit/variable_definitions.csv; parameter_definitions.csv,QC units,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Dimensionless/proxy status preserved.,G,m in fast; nm-like local code unit,mean/local grain size
Supplement,units,,diagnostic,equation_audit,results/equation_functional_form_audit/variable_definitions.csv; parameter_definitions.csv,QC units,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Dimensionless/proxy status preserved.,phi_i,1,pore-bin volume fraction
Supplement,units,,diagnostic,equation_audit,results/equation_functional_form_audit/variable_definitions.csv; parameter_definitions.csv,QC units,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Dimensionless/proxy status preserved.,phi_GBseg,1,GB-segment pore store
Supplement,units,,diagnostic,equation_audit,results/equation_functional_form_audit/variable_definitions.csv; parameter_definitions.csv,QC units,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Dimensionless/proxy status preserved.,phi_TJ,1,TJ pore store
Supplement,units,,diagnostic,equation_audit,results/equation_functional_form_audit/variable_definitions.csv; parameter_definitions.csv,QC units,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Dimensionless/proxy status preserved.,phi_iso,1,isolated pore store
Supplement,units,,diagnostic,equation_audit,results/equation_functional_form_audit/variable_definitions.csv; parameter_definitions.csv,QC units,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Dimensionless/proxy status preserved.,phi_closed,1,closed-pore store
Supplement,units,,diagnostic,equation_audit,results/equation_functional_form_audit/variable_definitions.csv; parameter_definitions.csv,QC units,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Dimensionless/proxy status preserved.,N_i,code-normalized,pore-number proxy
Supplement,units,,diagnostic,equation_audit,results/equation_functional_form_audit/variable_definitions.csv; parameter_definitions.csv,QC units,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Dimensionless/proxy status preserved.,r_i,m,pore-bin radius
Supplement,units,,diagnostic,equation_audit,results/equation_functional_form_audit/variable_definitions.csv; parameter_definitions.csv,QC units,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Dimensionless/proxy status preserved.,r_0,m,reference pore radius
Supplement,units,,diagnostic,equation_audit,results/equation_functional_form_audit/variable_definitions.csv; parameter_definitions.csv,QC units,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Dimensionless/proxy status preserved.,sigma_loc,Pa,fast-law activation stress
Supplement,units,,diagnostic,equation_audit,results/equation_functional_form_audit/variable_definitions.csv; parameter_definitions.csv,QC units,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Dimensionless/proxy status preserved.,sigma_res,normalized proxy,residual-stress state
Supplement,units,,diagnostic,equation_audit,results/equation_functional_form_audit/variable_definitions.csv; parameter_definitions.csv,QC units,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Dimensionless/proxy status preserved.,tau_nuc,s,nucleation waiting time
Supplement,units,,diagnostic,equation_audit,results/equation_functional_form_audit/variable_definitions.csv; parameter_definitions.csv,QC units,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Dimensionless/proxy status preserved.,tau_exchange,s,exchange time
Supplement,units,,diagnostic,equation_audit,results/equation_functional_form_audit/variable_definitions.csv; parameter_definitions.csv,QC units,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Dimensionless/proxy status preserved.,tau_transport,s,transport time
