condition_id,smoothing_gate_mode,rho0,target_density,eligible_target,HR_scored,TS_scored,HR_pct,TS_pct,initial_removable_fine_pore_fraction,initial_f_pore,initial_connectivity,initial_connected_coverage,initial_isolated_pore_fraction,initial_large_pore_fraction,initial_gate_value,slow_reached,slow_time_to_target_h,slow_G_at_target_nm,slow_pore_mean_radius_nm,slow_large_pore_fraction,slow_removable_fine_pore_fraction,slow_f_pore,slow_isolated_pore_fraction,slow_cumulative_redistributed_pore_volume,slow_E_G,fast_reached,fast_time_to_target_h,fast_G_at_target_nm,fast_pore_mean_radius_nm,fast_large_pore_fraction,fast_removable_fine_pore_fraction,fast_f_pore,fast_isolated_pore_fraction,fast_cumulative_redistributed_pore_volume,fast_E_G,high_reached,high_time_to_target_h,high_G_at_target_nm,high_pore_mean_radius_nm,high_large_pore_fraction,high_removable_fine_pore_fraction,high_f_pore,high_isolated_pore_fraction,high_cumulative_redistributed_pore_volume,high_E_G,two_step_reached,two_step_time_to_target_h,two_step_G_at_target_nm,two_step_pore_mean_radius_nm,two_step_large_pore_fraction,two_step_removable_fine_pore_fraction,two_step_f_pore,two_step_isolated_pore_fraction,two_step_cumulative_redistributed_pore_volume,two_step_E_G,HR_crossover_density
density_rho00.75,density,0.75,0.9,True,True,True,4.954590587272289,11.210508773730307,0.5724048606059915,0.5146496927788623,0.9933071490757153,0.5112052191068645,0.00024031171281892587,0.03988687689874908,0.9350308308713361,True,117.6316823268816,496.22986687684863,64.41776648946839,0.13315754697783036,0.21969156013626376,0.44796826381742416,0.5000000005213364,0.17273511692383137,0.027336423217341446,True,5.3844962189453085,471.6437086013345,53.98308271627526,0.09097319535774433,0.3636801959779507,0.5096534708385411,0.49999999795617694,0.0022292751938434523,0.032665422929037964,True,16.466363131430214,413.49543911730433,53.85904711723511,0.09066266145546928,0.3665034736191879,0.46578927094083594,0.5000000000338786,6.496795706602978e-07,0.03262428309297452,True,72.28409004891249,367.14049663608426,53.8559456448569,0.09065793096476917,0.3665810256495356,0.42692084890095056,0.49999999999979944,8.7802384258302e-07,0.0329797339064251,0.9
density_rho00.75,density,0.75,0.92,True,False,False,nan,nan,0.5724048606059915,0.5146496927788623,0.9933071490757153,0.5112052191068645,0.00024031171281892587,0.03988687689874908,0.9350308308713361,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,82.78225581903732,857.6159110151268,57.430138244265045,0.10984146791368447,0.3194718934610721,0.6212513574085591,0.7523361985133163,6.498315181096316e-07,0.023780527759879738,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
density_rho00.80,density,0.8,0.85,True,True,True,-15.884361199385573,0.0,0.5724048606059914,0.43915319895437444,0.9525741268224331,0.4183259750352415,0.0038510323559302587,0.03988687689874908,0.33924363123418266,True,104.99753941625565,170.09841912685974,49.33915878667325,0.059908021984175476,0.4060327653662366,0.3376086098624691,0.05853724448835253,0.05770665031452989,0.15547354064821656,True,1.5938259979195593,197.1174664154149,45.11136086590972,0.051910730934423846,0.5081208569448503,0.41326623890300684,0.05855357870322023,0.0006459231963595795,0.12555422745392175,True,1.5862902188599735,178.1568469897724,45.0658691954656,0.05183830839916941,0.5093925161110456,0.382765469000803,0.05854277597589874,5.2607548733966594e-08,0.15930185998201815,True,1.5862902188599735,178.1568469897724,45.0658691954656,0.05183830839916941,0.5093925161110456,0.382765469000803,0.05854277597589874,5.2607548733966594e-08,0.17718697438892347,nan
density_rho00.80,density,0.8,0.88,True,True,True,-12.03991011363617,9.373910564706172,0.5724048606059914,0.43915319895437444,0.9525741268224331,0.4183259750352415,0.0038510323559302587,0.03988687689874908,0.33924363123418266,True,110.83425671194013,252.666568438726,52.22688509933349,0.07280481905940855,0.3627310788412584,0.37003242327038016,0.2476650848401373,0.057706659742514,0.04506261831624149,True,2.4847031416430907,283.0873961659576,47.99170635154356,0.06346257062665252,0.4572259737668903,0.43917848826825573,0.24767036453308544,0.0006459231975779038,0.05414897316199884,True,5.013709742568906,248.33060501340321,47.943901125476586,0.06337572952017032,0.4584914775545265,0.3983182663926853,0.24766531559854993,5.320184149616069e-08,0.05539250454051281,True,16.994323961262086,225.05231619465306,47.941766807234984,0.063373251753011,0.45855130134450517,0.36899054587217983,0.2476638550285216,2.659348346215185e-07,0.06383142890088918,nan
density_rho00.80,density,0.8,0.9,True,True,True,-1.113471854873037,11.300486112252264,0.5724048606059914,0.43915319895437444,0.9525741268224331,0.4183259750352415,0.0038510323559302587,0.03988687689874908,0.33924363123418266,True,117.05986434981195,453.69787794923786,54.711583754292235,0.08516534599215685,0.3295851255464652,0.48260968856628805,0.4999999993039878,0.05770665976064926,0.027220402217631712,True,5.147170272654629,458.74967612635885,50.54791832449341,0.07464098552364196,0.41543502265350013,0.5239677159188094,0.4999999988160424,0.0006459231978327244,0.0328838223265148,True,15.501915444895968,402.3907083930763,50.499035464540405,0.07454082557581528,0.4166600920422939,0.47898760571038623,0.499999999984649,5.3329594786622205e-08,0.03282912663279252,True,70.16917809540746,356.9186022741232,50.49636635095764,0.0745373727944128,0.41673167579584286,0.43917743152401223,0.5000000000002773,3.211673279235043e-07,0.033147865419375616,nan
density_rho00.80,density,0.8,0.92,True,False,False,nan,nan,0.5724048606059914,0.43915319895437444,0.9525741268224331,0.4183259750352415,0.0038510323559302587,0.03988687689874908,0.33924363123418266,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,80.8241835868932,830.549530122553,53.85495875177427,0.09065633511115889,0.3666054299888908,0.6349005154921845,0.7523361981959332,5.351766412139683e-08,0.023940040397624873,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
density_rho00.85,density,0.85,0.85,False,False,False,nan,nan,0.5724048606059915,0.3519131860777932,0.7310585786300051,0.257269153615188,0.058536902874367754,0.03988687689874908,0.01798620996209162,True,0.35,150.0,41.77656829608782,0.039886876899733775,0.5724048605840236,0.35191318607217215,0.058536902874367754,8.174331522419075e-12,1.0955463316243507e-87,True,0.6216666666666534,150.0000000000004,41.77686350562107,0.039887269990693135,0.5723960913421027,0.3519109422161555,0.058536902874367754,3.2631229451030118e-06,0.1823410630854919,True,0.0,150.0,41.77656829534832,0.03988687689874908,0.5724048606059915,0.3519131860777932,0.058536902874367754,0.0,0.06586055591037968,True,0.0,150.0,41.77656829534832,0.03988687689874908,0.5724048606059915,0.3519131860777932,0.058536902874367754,0.0,0.14105096429952166,nan
density_rho00.85,density,0.85,0.88,True,True,True,-20.13686722998654,10.622424811659194,0.5724048606059915,0.3519131860777932,0.7310585786300051,0.257269153615188,0.058536902874367754,0.03988687689874908,0.01798620996209162,True,109.04090341354765,226.0164348963607,44.49556450012404,0.049212644233080735,0.5179587920029289,0.3901413075260169,0.24766427232204477,0.002249308327582772,0.04157265833739036,True,2.1656206765281443,271.5290643093898,44.28714572068954,0.04889304017185623,0.5238408046769011,0.4498198362998211,0.24766865112190892,2.2692896719873146e-05,0.049957745190531797,True,3.791040063673398,238.5508517188749,44.28466871982186,0.048889405778197545,0.5239114290251585,0.408432027273203,0.24766473003479536,7.68572817546504e-10,0.0516701606019873,True,17.92781027768988,213.2109668574648,44.283176201214076,0.04888795059906549,0.5239557778217626,0.374518665664429,0.24766386354769482,3.0190988491506535e-07,0.05502383835708081,nan
density_rho00.85,density,0.85,0.9,True,True,True,-6.9460344092787905,11.458270526236422,0.5724048606059915,0.3519131860777932,0.7310585786300051,0.257269153615188,0.058536902874367754,0.03988687689874908,0.01798620996209162,True,116.37500653992151,415.13984597757553,46.76019017712211,0.05802042305365751,0.4769738244920405,0.5149312332620556,0.5000000000003783,0.0022493084223399406,0.02693591405642107,True,4.806405811251913,443.9756025258049,46.54976356970365,0.057656939265981554,0.48265642208664045,0.5407871860570562,0.4999999978666706,2.2692897031366104e-05,0.03308723361272343,True,14.13054358060425,389.4328186353164,46.545865377134746,0.05765135071424232,0.4827650703695498,0.4947544462490371,0.5000000000228109,9.234152068080851e-10,0.03301948114907255,True,70.57522685379465,344.8105527581342,46.543890181579165,0.05764923184879168,0.48282181382085315,0.45366273996564493,0.5000000000000071,3.6915012362579193e-07,0.033169726205697206,nan
density_rho00.85,density,0.85,0.92,True,False,False,nan,nan,0.5724048606059915,0.3519131860777932,0.7310585786300051,0.257269153615188,0.058536902874367754,0.03988687689874908,0.01798620996209162,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,78.34105830917547,798.7125415794432,49.568885121473905,0.07038851978979636,0.4315798565743331,0.6516959491660146,0.7523361980437856,1.1624235457403153e-09,0.024168800761924375,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fine_pore_rho00.65,fine_pore,0.65,0.85,True,True,True,-13.837415988563418,0.0,0.5724048606059914,0.6365225836118786,0.9998766054240137,0.6364440401775682,9.292483363014605e-07,0.03988687689874907,0.8220152035980998,True,108.48160836038178,190.05259172682818,59.08038858886679,0.10511344089536612,0.2731226667145339,0.3150901445665198,0.05854270772933092,0.15072755443752558,0.14416298967579855,True,2.0695719321377375,216.35095944111546,52.899111486566504,0.08561458692429212,0.37933450379411554,0.39406737155085236,0.05855367084291028,0.0025709089004271445,0.15731016154773736,True,3.3367369393260553,191.84407599861407,52.798624093654674,0.08537421183735418,0.38168729476509183,0.35949386677515016,0.05854259777955917,1.3324513200551975e-06,0.17620361855373315,True,3.3367369393260553,191.84407599861407,52.798624093654674,0.08537421183735418,0.38168729476509183,0.35949386677515016,0.05854259777955917,1.3324513200551975e-06,0.1941126429948916,0.9
fine_pore_rho00.65,fine_pore,0.65,0.88,True,True,True,-7.713250202310012,8.98947566668643,0.5724048606059914,0.6365225836118786,0.9998766054240137,0.6364440401775682,9.292483363014605e-07,0.03988687689874907,0.8220152035980998,True,112.39497366800764,280.4708381302642,62.286550056114905,0.1260176327474611,0.24402013143227372,0.34472309205075174,0.2476646697163288,0.15072759642882988,0.046570218012369526,True,2.9645121984327565,302.1042556197674,56.40807894275775,0.10384965894268301,0.3314149099213747,0.4070641294772446,0.24767406571882855,0.00257090974060064,0.0544726117049064,True,6.886898412530082,264.8378140208139,56.31170720138894,0.10357185582602584,0.33344327038556326,0.3683553881902279,0.24766435539510434,1.7826140703967942e-06,0.05512583472316533,True,20.77228007299635,241.03028317322855,56.331725549945396,0.10365540167684863,0.33314064376476704,0.341601475739449,0.24766383207739415,0.00018098616916861873,0.06378282847309986,0.9
fine_pore_rho00.65,fine_pore,0.65,0.9,True,True,True,1.1025166944532838,11.008577178114221,0.5724048606059914,0.6365225836118786,0.9998766054240137,0.6364440401775682,9.292483363014605e-07,0.03988687689874907,0.8220152035980998,True,117.80694752988217,497.3940480590711,64.9986106918329,0.1456293123976774,0.22285345579177404,0.4497342365659428,0.49999999920888566,0.15072760175780195,0.027482339944492274,True,5.734502125649241,491.91019564200286,59.40839870677899,0.12119981341002294,0.2954543101883152,0.4883147635285348,0.500000001967636,0.002570912257383874,0.03238777824454638,True,18.031939644488613,431.67103932605113,59.31787248513913,0.12089153921493313,0.2971577504095349,0.44536009043976943,0.49999999999831857,3.127976856829694e-06,0.0323649894951528,True,87.48427527769226,384.150199806275,59.43390193708055,0.12143053910817674,0.2955801686332715,0.4073991358945002,0.4999999999999458,0.0007544959365451215,0.03267564076754082,0.9
fine_pore_rho00.65,fine_pore,0.65,0.92,True,False,False,nan,nan,0.5724048606059914,0.6365225836118786,0.9998766054240137,0.6364440401775682,9.292483363014605e-07,0.03988687689874907,0.8220152035980998,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,88.6025128259726,900.6673098056436,63.13023868847297,0.14542268574704842,0.2576015377735642,0.6006099073912349,0.7523361977315128,1.6171455682811053e-05,0.02358563717403181,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
fine_pore_rho00.70,fine_pore,0.7,0.85,True,True,True,-14.031110310119725,0.0,0.5724048606059915,0.5799834816201628,0.9990889488055994,0.5794550869765001,1.4945115164975941e-05,0.03988687689874908,0.8220152035980999,True,107.84320488773633,185.98172412793159,57.04532979290167,0.09288996492379438,0.29400458135719165,0.3189408016167068,0.058539243299349036,0.13124636053176664,0.145116629974266,True,1.948630385434965,212.07702499698422,50.60888464133052,0.07477001722709628,0.41392309466486255,0.4018039732523173,0.058553620176888414,0.002260308039543579,0.15367329181655937,True,2.889785272752296,188.65555616885922,50.50266736863822,0.0745458149212122,0.4165636792611327,0.36774273136239105,0.05854178402023984,1.5768105515119917e-06,0.17623643700464253,True,2.889785272752296,188.65555616885922,50.50266736863822,0.0745458149212122,0.4165636792611327,0.36774273136239105,0.05854178402023984,1.5768105515119917e-06,0.19130786129507296,0.9
fine_pore_rho00.70,fine_pore,0.7,0.88,True,True,True,-7.917092070583195,9.03776908864596,0.5724048606059915,0.5799834816201628,0.9990889488055994,0.5794550869765001,1.4945115164975941e-05,0.03988687689874908,0.8220152035980999,True,112.0728849308498,274.9762295910612,60.163626437199554,0.11168235055291342,0.2624869803230576,0.3492498878757287,0.24766594373883746,0.13124646822929298,0.04629110468736037,True,2.8369893597517706,296.74635086000376,53.96589776219553,0.09092819447457233,0.36406514722597405,0.41626259607228966,0.24767359625353413,0.00226030981101628,0.054580688225461395,True,6.3968378070078,260.1128152680232,53.862111102595215,0.09066770182603257,0.3664281615462612,0.377015184299937,0.24766486418447864,2.523620435685121e-06,0.055374536989521404,True,20.62327570165919,236.60441965412303,53.90594995113828,0.09081722487102421,0.3656391304658636,0.34950231336189047,0.24766383703877906,0.00037808704204723563,0.06414887787767293,0.9
fine_pore_rho00.70,fine_pore,0.7,0.9,True,True,True,1.3035893625322805,10.994046485898695,0.5724048606059915,0.5799834816201628,0.9990889488055994,0.5794550869765001,1.4945115164975941e-05,0.03988687689874908,0.8220152035980999,True,117.64924606602298,488.7782154273863,62.802214947447794,0.1293922446346401,0.23954609556895948,0.4557586024127932,0.5000000001266612,0.13124647920179366,0.027431103788324834,True,5.575272985469311,482.40655460469975,56.86557308609004,0.10638475652804462,0.325628826045688,0.4981402897285475,0.49999999848269805,0.0022603153701575966,0.032505054865109684,True,17.41870950675349,423.1823436140462,56.76682232092659,0.10609501937430811,0.32768078884720364,0.45471999289900494,0.5000000000235316,5.502274666678245e-06,0.032473203176518806,True,90.76699495740877,376.6574800370024,57.00777378979568,0.10705473364705337,0.3238877553727995,0.41539626011656244,0.500000000000059,0.0016070360908974064,0.03267941952417089,0.9
fine_pore_rho00.70,fine_pore,0.7,0.92,True,False,False,nan,nan,0.5724048606059915,0.5799834816201628,0.9990889488055994,0.5794550869765001,1.4945115164975941e-05,0.03988687689874908,0.8220152035980999,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,88.49086821300709,880.7821117300059,60.48550425889385,0.12809202692167634,0.2843055568496763,0.6099782549349465,0.752336198439536,3.419937046087691e-05,0.023665408660395248,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
fine_pore_rho00.75,fine_pore,0.75,0.85,True,True,True,-14.249771189486092,0.0,0.5724048606059915,0.5146496927788623,0.9933071490757153,0.5112052191068645,0.00024031171281892587,0.03988687689874908,0.8220152035980999,True,106.92530544456855,180.70384245556738,54.7234963291912,0.08009895023823027,0.32065948170429465,0.3226917812285371,0.058540443295231705,0.11145720696872394,0.1456811062917042,True,1.7988206145686794,206.45372653609516,48.056175448033244,0.06358228759610592,0.4555320597120833,0.4092058570681132,0.05855545440694581,0.0019431655278160924,0.14577447656290207,True,2.3392290841536125,184.57214077349226,47.94500327551992,0.06337721172511088,0.45846130411577707,0.37623051269598784,0.05854152314919891,1.8449855288259697e-06,0.17312670765974467,True,2.3392290841536125,184.57214077349226,47.94500327551992,0.06337721172511088,0.45846130411577707,0.37623051269598784,0.05854152314919891,1.8449855288259697e-06,0.18726818860695016,0.9
fine_pore_rho00.75,fine_pore,0.75,0.88,True,True,True,-8.321516042197505,9.110917405021016,0.5724048606059915,0.5146496927788623,0.9933071490757153,0.5112052191068645,0.00024031171281892587,0.03988687689874908,0.8220152035980999,True,111.65549547792831,268.28214410312677,57.73845248695224,0.09660615122253513,0.286204141113582,0.35434103805459505,0.2476645360219833,0.11145757454358327,0.045811615006740254,True,2.6832386096527205,290.6072857630199,51.20985336851533,0.07752308023946282,0.40453740244793523,0.42683657413180454,0.24766787952094108,0.0019431694480315132,0.054588985294894726,True,5.8107406993860655,254.72244979793393,51.098888026015395,0.07728356393715338,0.40726139266773653,0.38699665960611274,0.24766537837893907,3.9264358729835136e-06,0.05557468967061246,True,20.720109552821608,231.51489778479805,51.19436238698637,0.0775489178055751,0.40527382610153806,0.3583682978352407,0.24766383839642975,0.0008247067894871272,0.06428264575921021,0.9
fine_pore_rho00.75,fine_pore,0.75,0.9,True,True,False,1.479738225468515,nan,0.5724048606059915,0.5146496927788623,0.9933071490757153,0.5112052191068645,0.00024031171281892587,0.03988687689874908,0.8220152035980999,True,117.45678938562669,478.6425206540437,60.29242434527707,0.11224020362840878,0.2609850407234303,0.46287915254092094,0.4999999993029131,0.11145760168597219,0.027354200608056066,True,5.386861138150659,471.5598643125798,53.967664604674745,0.09093392243190049,0.36402795008106925,0.5097418913242387,0.49999999797706435,0.0019431831798982769,0.03266605282044057,True,16.724063341946312,413.50218190234506,53.86048103906001,0.09066737186936934,0.36647687510212085,0.4657831310160858,0.5000000000316402,1.1279064773302532e-05,0.03262461488370806,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
fine_pore_rho00.75,fine_pore,0.75,0.92,True,False,False,nan,nan,0.5724048606059915,0.5146496927788623,0.9933071490757153,0.5112052191068645,0.00024031171281892587,0.03988687689874908,0.8220152035980999,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,89.302021133446,857.7152648903458,57.44669816223363,0.10990938295636918,0.3192176548671482,0.621155996692389,0.7523361979483864,8.576273539636367e-05,0.023771899107527007,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9
